LV ActivePower (kW),Wind Speed (miles/h),Temperature,Humidity,Pressure,Wind Speed (m/s)
0,4.216528947,48,93,29.72,1.884953976
0,5.937559207,48,100,29.75,2.654322068
0,5.128738233,48,93,29.75,2.292747339
0,4.750606685,48,93,29.75,2.123707692
0,3.41077354,48,93,29.75,1.524749676
0,3.303551758,48,87,29.78,1.47681733
0,2.527957432,46,93,29.78,1.130096217
0,1.275198271,46,93,29.78,0.57006369
0,3.57711634,46,93,29.81,1.599111438
6.936973571,7.986568444,46,93,29.81,3.570309639
39.71476619,8.438040244,46,93,29.81,3.772135258
16.05664667,6.707282613,46,87,29.81,2.998418649
74.89280924,8.30775051,45,93,29.81,3.713890632
51.96365229,7.144854994,39,93,29.46,3.194030682
245.5239449,9.209605763,39,87,29.46,4.117055336
278.047933,9.94326784,39,87,29.49,4.445031087
76.84503428,7.970938376,39,87,29.49,3.563322385
18.87835588,6.355241118,39,87,29.49,2.84104228
69.55733301,9.344955359,50,88,29.64,4.177561919
960.4122315,15.9653887,50,88,29.64,7.137155533
1356.866496,17.225794,39,87,29.49,7.700606187
635.2082621,13.05809266,39,93,29.52,5.837480068
933.5620218,15.20441098,37,93,29.52,6.796968619
629.7818909,13.67236285,37,93,29.52,6.112082958
464.0942688,13.11027241,37,93,29.52,5.860806465
464.0942688,13.11027241,37,100,29.52,5.860806465
601.6000773,13.85330897,39,93,29.52,6.192972978
601.6000773,13.85330897,37,93,29.52,6.192972978
223.7130331,10.03803135,39,93,29.55,4.487394095
228.3629608,10.45777297,39,93,29.55,4.675035079
0,4.330170045,39,87,29.55,1.935756008
0,3.264580409,39,87,29.55,1.459395607
51.18230183,8.280499403,39,87,29.58,3.701708317
99.59024302,8.852460497,39,87,29.58,3.957397381
0,4.188822998,41,81,29.58,1.872568329
0,5.90436078,41,81,29.58,2.639481068
27.9650828,7.812345101,41,81,29.58,3.492424965
38.97699897,7.718410031,43,81,29.58,3.450432301
5.961570103,5.65235065,43,76,29.58,2.526822646
0,4.625701165,43,81,29.58,2.067870021
0,3.649765311,41,87,29.58,1.63158838
0,4.971072058,41,87,29.58,2.222264369
0,2.513122334,43,81,29.58,1.123464346
0,5.77554481,43,81,29.58,2.581895272
8.293863297,7.664855538,43,81,29.58,3.42649134
194.9865621,9.192234381,43,81,29.55,4.109289646
28.87855975,6.187483489,43,81,29.58,2.766048034
180.6879679,9.749170737,43,81,29.55,4.358262062
27.88917637,6.194762351,43,81,29.55,2.769301971
48.53843435,7.705531402,43,81,29.58,3.444675048
120.2714615,8.159208158,41,87,29.58,3.647486369
21.74782356,4.175021358,41,87,29.58,1.866398454
0,1.906222916,41,87,29.58,0.85215648
0,2.42555889,41,87,29.58,1.084320049
0,4.508014239,41,87,29.58,2.015259345
0,6.229108321,41,87,29.58,2.784655968
0,5.346728785,41,87,29.61,2.390197674
0,3.209211491,41,87,29.61,1.434643527
0,4.124515368,41,87,29.61,1.843820294
0,3.753304906,41,87,29.61,1.677874644
0,4.647608858,41,87,29.61,2.07766362
41.29053879,8.34734674,41,87,29.61,3.731591701
57.06355794,8.371068638,41,87,29.61,3.742196321
9.298649982,6.69746031,50,66,29.64,2.994027694
15.98236299,7.660969888,48,71,29.64,3.424754302
91.14633434,8.510450905,50,71,29.64,3.804505666
21.65290437,5.658054149,48,71,29.64,2.529372334
0,4.303353509,46,76,29.64,1.923767964
0,5.081193636,50,88,29.64,2.271493038
0,5.522547667,50,88,29.64,2.468795617
0,5.379104644,48,71,29.64,2.404670954
0,2.561719853,48,66,29.64,1.145189345
0,3.904049371,45,81,29.64,1.745263338
0,4.041520546,46,76,29.64,1.80671835
0,4.578442076,46,71,29.64,2.046743353
0,4.578442076,48,71,29.64,2.046743353
0,4.973568389,48,71,29.64,2.223380327
0,4.973568389,46,76,29.64,2.223380327
0,6.527781456,48,76,29.64,2.918174585
9.503248994,6.913333907,50,71,29.64,3.090531667
0,6.134608813,50,76,29.64,2.742410978
0,4.725559556,54,67,29.64,2.112510642
1.122376998,6.504920171,57,59,29.64,2.907954693
0,3.752768823,57,55,29.64,1.677634994
0,3.171523508,59,51,29.64,1.417795519
0,2.634730287,61,52,29.64,1.177827875
0,4.11549759,63,48,29.64,1.839788993
0,3.043257311,63,45,29.64,1.360455493
0,2.642727719,64,45,29.61,1.181403041
0,2.341815673,64,45,29.61,1.046883543
0,5.08563528,66,43,29.61,2.273478627
14.99471029,8.01480763,66,43,29.58,3.582933664
15.06364938,6.619464815,66,43,29.58,2.959160646
293.9329046,11.04522885,68,43,29.58,4.937650919
154.390948,9.301968584,66,46,29.58,4.158345143
166.4400584,9.726940023,66,46,29.55,4.34832406
755.1272379,15.20975422,66,43,29.55,6.799357255
1182.085653,17.39849559,68,43,29.55,7.777810574
971.0999959,15.87871507,66,46,29.55,7.098409017
583.4559021,13.73267301,64,52,29.52,6.139043967
523.8091634,13.50285129,63,55,29.52,6.036304633
244.2106984,10.81706062,61,55,29.52,4.835650762
357.9924317,11.36433965,59,63,29.52,5.080305974
1157.984762,16.25371367,57,72,29.52,7.266048113
870.1466269,15.45342505,59,63,29.52,6.908287684
1097.708008,16.6965452,59,63,29.52,7.464011192
514.0111694,12.48691396,59,63,29.49,5.582140764
314.7298024,10.87960186,59,63,29.49,4.863609155
283.41915,9.968120925,59,63,29.49,4.456141392
78.27250736,7.371008134,59,63,29.49,3.295130014
146.0644315,7.954706359,57,67,29.49,3.556066036
1151.364929,15.89821247,55,72,29.49,7.107125123
690.3313599,12.27714963,61,72,29.52,5.488367875
1091.714539,15.0192505,61,72,29.52,6.714194616
1707.751322,18.13608687,61,72,29.52,8.107542834
2954.678711,25.08380657,59,77,29.52,11.2134463
1198.968913,15.95930911,61,72,29.52,7.13443772
1377.63033,17.11737445,50,88,29.64,7.652138392
1109.788106,16.20620943,50,88,29.64,7.244811853
889.987854,15.20252691,57,88,29.52,6.796126366
1398.777954,17.21948296,59,82,29.52,7.697784901
581.7307129,12.32055401,57,88,29.52,5.507771333
819.182373,13.89970212,59,82,29.52,6.213712534
1127.876994,15.35061825,59,77,29.52,6.862329006
1127.876994,15.35061825,59,82,29.52,6.862329006
916.3379515,13.49799871,59,82,29.52,6.034135342
916.3379515,13.49799871,57,88,29.55,6.034135342
954.3545329,14.24479239,61,77,29.55,6.367981434
694.3682251,11.85474635,59,82,29.55,5.299537023
890.7619018,15.12911573,63,72,29.55,6.763308684
1123.649984,17.01526524,64,68,29.55,7.606491566
1324.631632,17.6018973,64,68,29.58,7.868739128
1326.884033,17.67705781,66,68,29.58,7.902338823
1284.022013,17.4170842,68,64,29.58,7.786120415
1077.431681,16.26612492,70,60,29.58,7.271596432
1151.598307,16.59273502,68,64,29.58,7.41760397
918.0446371,15.47823547,70,60,29.58,6.919378916
911.7256673,14.32667531,72,60,29.58,6.404586315
1182.146749,14.72066181,72,60,29.58,6.580713749
1818.743042,18.91389641,72,60,29.58,8.455254237
1815.547404,19.75872219,73,53,29.55,8.832924525
1391.155438,17.78513128,75,53,29.55,7.950651908
1307.684332,16.90668567,75,53,29.55,7.557952236
871.7895547,11.27112378,75,50,29.55,5.038634824
435.8947773,16.11546851,75,50,29.55,7.204247101
1085.93541,17.44508606,73,53,29.55,7.798638344
1393.276693,17.70060211,73,53,29.55,7.912864049
1059.995361,16.21288385,72,50,29.55,7.247795582
611.6342163,13.82332883,72,53,29.55,6.179570675
845.0259603,15.24720914,70,56,29.55,6.816101074
843.6381429,15.13401097,68,60,29.55,6.765497049
717.8782552,14.4597396,66,60,29.55,6.464071274
543.5904744,13.40568674,66,60,29.55,5.992868265
435.8361816,12.60735366,63,63,29.58,5.635982036
320.4530029,10.82265629,61,68,29.58,4.83815225
25.90031433,11.45392649,61,68,29.58,5.120354811
481.991984,26.35447843,64,52,29.61,11.78148651
3587.781657,29.63143872,64,49,29.61,13.24641641
3583.488688,29.57319717,64,52,29.61,13.22038015
2903.887288,23.05687338,64,52,29.61,10.30732759
3410.163655,25.77891435,64,52,29.61,11.52418677
3541.411703,27.60139375,64,49,29.61,12.33890661
3559.183024,27.65809291,64,45,29.61,12.36425336
3590.817383,28.74634952,64,45,29.61,12.85074679
3438.724284,26.05044943,63,45,29.58,11.64557361
3467.959717,26.25332459,61,48,29.61,11.73626677
3504.233642,27.15400618,61,52,29.61,12.1389068
3393.92863,26.17990097,61,55,29.61,11.70344353
3439.691651,26.20936129,59,59,29.61,11.71661345
3544.677002,26.53846738,57,63,29.61,11.86373679
3561.973633,27.35780575,57,67,29.61,12.23001321
3568.100097,28.66667672,55,72,29.61,12.81512992
3540.009278,27.14725069,55,72,29.64,12.13588683
3599.679932,30.71813659,54,77,29.61,13.73221302
3586.070638,28.8220174,54,77,29.61,12.8845733
3601.352702,32.61002969,54,77,29.61,14.57796351
3601.372314,34.35321671,54,77,29.61,15.35723654
3601.399333,35.21752603,54,77,29.61,15.74361674
3601.375977,34.01582699,68,88,29.49,15.20641009
3601.20638,33.9573984,66,88,29.49,15.18029022
3596.769613,32.15440967,66,88,29.49,14.37428347
3600.839681,34.55908916,64,94,29.49,15.44926961
3601.283366,33.10742068,64,94,29.49,14.80031681
3601.066406,34.73575658,50,88,29.64,15.52824688
3600.71932,35.14874733,50,88,29.64,15.71286996
3601.059733,36.06531141,63,94,29.46,16.12261009
3600.913981,36.50844162,64,94,29.46,16.32070669
3600.990642,36.45500784,63,94,29.46,16.29681969
3600.838298,37.9370177,63,94,29.46,16.95933628
3599.305257,37.9450795,61,94,29.46,16.96294022
3599.305257,37.9450795,63,94,29.46,16.96294022
3600.820313,39.46585662,63,94,29.46,17.6427873
3600.820313,39.46585662,66,83,29.46,17.6427873
3598.682699,36.33266308,66,88,29.46,16.24212678
3393.899089,36.12418799,68,78,29.46,16.14893023
2508.746989,34.13891056,70,78,29.49,15.26143328
2430.08431,34.76646916,72,64,29.49,15.54197661
2318.274414,34.98978286,73,61,29.49,15.6418066
2449.332682,36.43211027,75,57,29.49,16.28658358
2714.83195,37.72154251,77,50,29.49,16.86301041
3000.38265,36.40827264,79,44,29.49,16.27592722
3003.367676,33.21809622,79,44,29.49,14.84979312
3410.73999,32.07045744,79,39,29.49,14.33675353
3495.795655,31.90466209,81,42,29.49,14.2626365
3217.215739,30.30882936,81,37,29.46,13.54923662
3371.331706,31.9673637,82,35,29.46,14.29066658
3389.996338,30.6050682,81,34,29.46,13.68166701
3436.532959,30.68981047,81,42,29.46,13.71955013
3225.554036,31.9269872,81,42,29.46,14.2726167
3227.506266,32.52161741,81,42,29.46,14.53843975
2825.676025,33.67452262,81,39,29.46,15.05383364
2800.289306,33.58296442,79,39,29.43,15.01290353
3091.032715,32.95589791,81,42,29.43,14.73258018
3077.538005,33.75417909,79,44,29.43,15.08944321
3027.902344,30.44229221,77,47,29.43,13.60889975
3428.965332,30.84101253,77,44,29.43,13.78714339
3471.607585,27.65993467,75,47,29.43,12.3650767
3405.159668,27.11744688,75,50,29.43,12.12256336
3390.497314,27.09143185,73,57,29.43,12.11093362
3164.820312,25.45278282,72,57,29.43,11.37839317
2722.15096,23.2210346,70,64,29.43,10.3807141
2160.752685,20.71170191,68,68,29.43,9.258943876
2039.656331,19.97297144,66,78,29.43,8.928702354
2511.407715,22.12304439,66,78,29.43,9.889869372
2606.047037,22.64232744,66,78,29.43,10.12200928
2267.112386,20.74832875,66,78,29.43,9.27531751
2186.97168,20.6791945,66,78,29.43,9.244411786
2585.313965,22.73593434,66,78,29.43,10.16385524
2835.522298,22.93055212,73,83,29.55,10.25085703
3208.136637,25.42745401,73,83,29.55,11.3670702
3076.241374,24.38143841,73,83,29.55,10.89946016
2853.537353,23.24010286,72,88,29.55,10.38923836
2427.538655,21.36436461,73,83,29.55,9.550709723
2537.059977,21.72865399,50,88,29.64,9.713561377
2091.050985,19.86259032,50,88,29.64,8.879357656
2386.531738,20.34643548,73,83,29.55,9.095655441
2203.961995,19.41386942,72,88,29.55,8.6787618
2313.556315,20.73638149,72,88,29.55,9.269976615
2432.691,21.3662341,73,83,29.55,9.551545461
2319.676351,20.66322026,72,88,29.55,9.237270673
2319.676351,20.66322026,73,88,29.55,9.237270673
2359.55835,20.90320011,73,83,29.55,9.344551087
2359.55835,20.90320011,72,88,29.55,9.344551087
1839.229004,18.50490064,75,83,29.55,8.272417069
1137.719788,15.13981144,77,78,29.55,6.768090089
1070.508382,14.72451137,77,74,29.55,6.582434654
1063.034831,14.72103479,79,69,29.58,6.580880483
1221.724284,15.38737415,79,65,29.58,6.878760338
1358.376668,16.16729817,82,51,29.58,7.227416992
894.620341,13.86312612,82,58,29.58,6.197361628
754.3636678,13.16608377,82,54,29.55,5.885756334
701.9213664,13.21848254,84,48,29.58,5.909180641
800.300354,13.48172794,84,48,29.58,6.026861668
649.6471354,12.70932598,84,51,29.58,5.681567669
763.9839274,13.36772373,84,51,29.58,5.975897312
1009.07898,14.67730687,86,48,29.58,6.561332385
637.5594482,12.73279811,84,51,29.55,5.69206063
314.9435374,10.23796128,82,54,29.58,4.576770624
282.7404988,10.1033251,86,48,29.58,4.516582966
416.6605326,11.22636537,86,48,29.58,5.018626054
540.9483337,12.57716622,86,45,29.58,5.622487068
521.2192892,12.25321103,86,48,29.55,5.477666378
328.5754089,10.91094555,84,48,29.55,4.877621015
305.4055379,10.54353941,84,51,29.55,4.713376045
19.22966472,6.673791921,84,51,29.55,2.983446995
20.45241562,4.386779972,82,54,29.55,1.961062868
0,3.802997126,82,54,29.55,1.700089017
0,3.375209892,81,61,29.55,1.508851329
0,5.632257162,79,65,29.55,2.517840068
0,4.731310165,79,65,29.55,2.11508139
0,3.4160654,77,74,29.55,1.527115345
0,2.948385361,77,74,29.58,1.318044007
0,3.295967033,75,78,29.58,1.47342666
0,4.131921872,75,78,29.58,1.847131292
0,4.593782993,73,78,29.58,2.053601345
0,5.78084058,73,78,29.58,2.584262689
25.79488458,7.413255005,73,83,29.58,3.314016024
8.850615183,6.615771697,73,83,29.58,2.957509677
32.55845896,7.238461356,70,64,29.7,3.235876401
5.677979787,6.468236623,68,68,29.67,2.891555707
0,5.172529442,68,68,29.67,2.312323729
21.31193066,6.943721341,68,68,29.67,3.104116043
0,5.366093395,66,73,29.67,2.398854415
0,4.981706441,50,88,29.64,2.227018356
0,4.245633102,50,88,29.64,1.897964676
0,2.751492777,66,78,29.67,1.230025292
0,3.541008341,66,73,29.67,1.582969745
2.254199664,6.715120224,66,73,29.67,3.001922369
9.132646364,7.03733037,66,73,29.67,3.145962954
57.41148758,6.53130782,66,73,29.67,2.919751008
0,6.187320112,68,73,29.67,2.765974998
0,5.934462349,70,64,29.67,2.652937651
66.13913664,7.642436026,72,60,29.67,3.416468938
266.3265025,10.53097527,73,57,29.67,4.70775938
257.2503662,10.59703292,75,57,29.67,4.737289746
259.4378001,10.80072193,77,54,29.67,4.828346729
209.3615621,10.36476856,77,54,29.67,4.633458456
203.1600342,10.19997303,79,47,29.7,4.559788386
562.8754069,13.4593822,81,45,29.7,6.016872247
935.967448,15.82019618,79,47,29.7,7.072248777
1028.328268,16.32343884,81,45,29.7,7.297218005
1095.927389,16.01960505,82,39,29.7,7.161392371
946.9937743,15.02455392,82,39,29.7,6.71656545
1700.254679,18.7027977,82,37,29.7,8.360884825
1914.453654,19.75707385,82,37,29.67,8.832187652
2655.198975,23.94203582,82,37,29.67,10.70302995
3426.336019,27.60842515,84,33,29.67,12.34204992
3600.997721,28.21425523,82,37,29.67,12.61287975
3601.715657,27.97438133,82,37,29.67,12.5056467
3601.152018,28.66596063,82,37,29.67,12.8148098
3600.786377,29.29735207,81,42,29.67,13.09706656
3602.263021,30.88914361,81,45,29.67,13.80865987
3602.598633,31.63108471,79,44,29.67,14.14033667
3602.441976,31.70527634,79,44,29.67,14.17350324
3602.297689,30.93801424,79,44,29.67,13.83050696
3602.34432,30.89384188,77,50,29.67,13.81076018
3602.417969,30.56947743,77,50,29.67,13.66575654
3602.097331,29.86465527,75,57,29.67,13.35067336
3602.078288,31.77210875,75,57,29.67,14.20337995
3545.915365,29.78191119,73,61,29.67,13.31368351
3126.263997,25.7536147,73,61,29.67,11.51287683
3602.093669,31.00732911,72,69,29.67,13.86149343
3602.283691,35.70710198,72,64,29.67,15.96247641
3602.173665,35.72258912,70,68,29.67,15.96939977
3602.138998,35.09984755,70,68,29.67,15.69100984
3557.447022,30.67147537,70,68,29.67,13.71135362
3518.981039,27.33806124,66,83,29.7,12.22118664
3524.627604,27.4492523,64,88,29.7,12.27089341
3602,33.42900258,64,88,29.7,14.94407654
3602.06429,34.79629571,66,83,29.67,15.55531025
3602.228678,34.01037637,66,83,29.67,15.20397345
3602.136637,33.47516602,50,88,29.64,14.96471341
3602.213379,34.34872039,50,88,29.64,15.35522651
3602.251709,34.74077412,66,83,29.67,15.53048992
3602.197998,32.42556361,64,88,29.67,14.49549993
3601.381266,29.35971093,66,83,29.64,13.12494342
3602.044352,30.06287054,64,88,29.64,13.43928337
3601.917969,30.02431306,64,88,29.64,13.42204666
3601.917969,30.02431306,66,88,29.61,13.42204666
3601.723633,31.68271299,64,94,29.61,14.16341654
3601.723633,31.68271299,66,88,29.61,14.16341654
3601.615642,32.5501839,68,83,29.61,14.55121009
3601.308675,33.76931564,68,88,29.61,15.09620984
3601.836019,36.82575901,68,88,29.61,16.46256002
3601.625244,37.75077882,72,83,29.58,16.87608019
3601.646973,37.02381003,72,88,29.58,16.5510966
3601.871745,34.19626539,73,83,29.58,15.28707314
3593.445312,31.76235596,73,83,29.61,14.19902007
3565.669027,29.39945382,75,73,29.61,13.14271005
3530.59196,27.93672553,77,69,29.58,12.48881308
3568.095703,28.16224722,79,61,29.58,12.58963013
3196.814941,25.63914258,81,58,29.55,11.4617033
3589.42098,30.43024326,81,58,29.55,13.6035134
3597.23999,29.90873093,81,54,29.55,13.37037691
3601.539714,33.77083029,79,57,29.55,15.09688695
3601.652018,39.06468298,79,54,29.55,17.46344693
3601.827637,42.42524422,79,61,29.55,18.96574974
3602.236002,37.67187472,77,65,29.52,16.84080696
3602.416911,34.54305164,77,61,29.52,15.44210021
3601.91805,31.00075994,77,61,29.52,13.85855675
3602.229736,30.33050522,77,61,29.52,13.55892658
3525.139974,27.70700763,77,61,29.52,12.38612016
3531.809001,29.24846012,75,69,29.52,13.07520994
3548.151286,28.96155807,73,65,29.52,12.94695346
3567.44401,27.94303446,72,73,29.52,12.49163342
3437.782633,27.10248171,72,73,29.52,12.11587334
3399.913005,26.53093607,72,73,29.49,11.86037
3547.818685,28.97968411,72,78,29.49,12.95505651
3591.114665,30.53830263,72,78,29.52,13.65182018
3384.605306,27.35764149,72,78,29.52,12.22993978
3506.988932,28.45710511,70,83,29.52,12.72144318
3516.706706,27.92652547,70,83,29.52,12.48425325
3559.227051,29.78173982,68,88,29.52,13.3136069
3590.860352,29.87958346,68,78,29.52,13.35734685
3082.912353,25.34151069,70,68,29.52,11.32865016
3303.033692,25.37504208,66,88,29.55,11.34364001
3166.54834,25.0463008,57,94,29.78,11.19667975
3122.452962,25.1890777,57,94,29.78,11.26050663
2802.241292,23.40063672,57,88,29.78,10.4610033
2729.417725,23.32799104,57,94,29.78,10.42852783
2694.625,23.17938025,57,94,29.78,10.36209297
3126.212321,25.18006303,50,88,29.64,11.25647672
3162.611654,25.30671849,50,88,29.64,11.31309668
2713.394613,22.79574528,57,94,29.78,10.19059308
2919.646647,24.97660621,57,94,29.78,11.16552353
2925.197591,24.07057001,57,94,29.78,10.76048978
3424.64209,26.72149347,57,94,29.78,11.94555664
2996.870605,24.43469228,55,94,29.78,10.92326673
2996.870605,24.43469228,59,94,29.78,10.92326673
2852.370606,23.72828148,59,94,29.78,10.60747337
3488.826334,26.93071451,59,94,29.78,12.03908666
3399.600342,26.63071889,59,100,29.81,11.90497684
1947.782674,19.32771845,61,94,29.81,8.640248934
3292.09196,26.08225856,63,88,29.81,11.65979354
3583.437663,28.29156504,64,88,29.81,12.64744027
3291.186686,25.3120276,64,83,29.81,11.31547006
2756.304362,23.25154239,66,83,29.81,10.39435228
1902.214355,19.27696447,68,78,29.84,8.61755991
1648.516968,18.43985061,68,78,29.84,8.243337154
1262.250651,16.64728488,68,73,29.84,7.441989899
2494.841309,22.63467097,70,73,29.84,10.11858654
2580.524333,22.29828817,68,83,29.84,9.96821022
1342.944356,17.40693141,70,73,29.81,7.78158172
320.1732581,10.57756716,70,78,29.81,4.728587787
265.8868497,10.46638284,68,83,29.81,4.678884029
183.9972661,9.806987409,70,78,29.81,4.384108384
141.7764943,9.419383601,70,73,29.81,4.210834265
377.8947398,11.45286144,72,69,29.78,5.11987869
736.3249512,13.56995818,70,73,29.78,6.066304048
445.7128296,11.97349504,70,73,29.78,5.35262235
210.7696304,9.975838894,68,83,29.78,4.459591627
167.8020655,9.779982876,66,88,29.81,4.372036298
203.0122986,10.41675702,66,88,29.81,4.65669934
451.788208,12.24775899,66,88,29.81,5.475229104
1331.064596,16.39858726,66,83,29.81,7.330812295
1030.640828,14.99323476,66,83,29.81,6.702564557
564.5668743,12.34165211,66,83,29.81,5.517203013
590.6838989,12.57433176,66,83,29.81,5.621219953
1216.244242,16.06591641,64,83,29.81,7.182095369
2519.925944,22.26845024,64,83,29.81,9.954871495
2590.608317,21.63127113,64,83,29.84,9.670027415
3345.311605,26.94927291,64,83,29.84,12.04738299
3555.325684,29.38976715,64,83,29.81,13.13837973
3269.755371,26.10367274,64,83,29.84,11.66936652
3062.313965,25.03879224,64,83,29.81,11.19332313
2606.995036,22.87262204,55,88,29.9,10.22496001
1967.961304,19.1541543,54,94,29.93,8.562658946
2068.459676,20.12870964,54,94,29.93,8.99832344
2517.540283,22.62324495,52,94,29.93,10.11347866
2247.223958,20.85927948,52,94,29.93,9.32491684
2300.917969,22.15676495,52,94,29.93,9.904943783
1809.271362,18.89411456,52,100,29.93,8.446410974
2151.244995,22.03225844,54,94,29.93,9.849284489
1851.770711,19.71084959,52,94,29.93,8.811523596
2015.58728,20.97519797,54,100,29.93,9.376736958
2437.586995,22.85580728,54,94,29.93,10.21744315
2423.678304,22.23271015,55,94,29.93,9.938894272
2066.132365,20.67432592,55,94,29.93,9.242235341
1355.819987,16.54671308,55,94,29.96,7.397030354
1076.241414,15.54237315,55,94,29.96,6.948050976
862.5598145,14.11188882,55,94,29.96,6.308568319
696.9189046,12.93789794,57,88,29.96,5.783748309
664.2449341,13.09616162,57,88,29.96,5.854498387
845.5322266,13.91736203,57,88,29.99,6.221607208
1050.636129,14.41669149,57,88,29.99,6.44482708
915.802002,14.1866639,59,82,29.99,6.341995716
704.4885457,13.38181426,59,82,29.99,5.982196331
647.0560303,12.95649367,61,77,29.99,5.792061329
206.7809652,9.628589887,61,72,29.99,4.304357688
19.16909663,6.746655734,61,72,29.99,3.01601998
1.607623239,6.174010377,63,63,29.99,2.760025024
23.89384429,7.055378013,64,59,29.99,3.154030959
0.909177701,5.90777408,63,55,29.96,2.641006947
0,5.807454893,63,55,29.96,2.596160332
0,4.881529566,63,55,29.96,2.18223536
0,2.364083498,61,59,29.96,1.056838135
0,2.601283728,61,59,29.96,1.16287595
0,4.863385746,59,63,29.99,2.17412436
0,6.045457162,59,59,29.99,2.70255669
0,3.185296661,57,67,29.99,1.423952659
0,4.295062036,55,72,29.99,1.92006135
0,3.535075066,55,77,30.02,1.580317338
0,5.842882811,54,82,30.02,2.611998002
10.5929966,7.081047625,54,82,30.02,3.165506283
60.74765525,8.240628864,54,82,30.02,3.683884621
7.934776627,6.935481776,54,82,30.02,3.100432634
51.41788037,7.49890429,54,82,30.02,3.352304617
0,4.753513857,55,77,30.02,2.125007312
94.79115803,8.027749015,55,82,30.02,3.588718971
104.9434179,8.737505547,55,77,30.02,3.906008005
474.5871379,12.36788971,54,82,30.02,5.528932253
624.5469564,13.41008669,54,82,30.02,5.994835218
702.8935344,13.83919605,52,82,30.02,6.186663945
894.6984457,14.84281812,41,93,29.61,6.635322412
836.841451,13.98738765,39,93,29.61,6.252911409
583.7726847,12.99996844,39,93,29.58,5.811496258
821.7470907,14.20770831,39,93,29.58,6.351403395
780.101766,13.94142579,39,100,29.58,6.232364654
621.3282369,12.52988456,39,100,29.61,5.601350307
465.7328389,11.84249225,41,93,29.58,5.294058959
262.891332,10.50240631,41,93,29.58,4.694987933
280.8940023,11.45686086,43,87,29.58,5.12166659
282.8602295,11.74158445,43,87,29.58,5.24894921
118.8001048,9.162670941,41,93,29.61,4.096073628
381.844635,15.30089785,41,93,29.58,6.840102037
320.9818624,13.57041008,41,93,29.61,6.066506068
348.6753031,14.21923246,41,93,29.61,6.356555144
223.2669271,11.54263566,41,93,29.61,5.160011292
389.0804647,15.86555431,41,93,29.61,7.092525641
377.2501628,16.13659838,41,93,29.61,7.213692983
385.5975647,16.84473466,41,93,29.64,7.530257702
338.9246013,16.62867529,41,87,29.64,7.43367068
263.6060943,14.62160679,41,87,29.64,6.536432266
154.8406627,12.17884056,41,87,29.64,5.444419861
122.6906942,12.64739344,41,87,29.67,5.653881391
53.82608287,11.33618935,41,81,29.67,5.067721685
74.1614774,11.82319359,39,87,29.7,5.285431703
95.43536122,12.25005444,39,87,29.7,5.476255258
60.23624038,11.3990449,37,93,29.7,5.095820586
29.97464689,10.21802192,37,87,29.7,4.567856948
33.89056651,10.60924401,37,87,29.7,4.742748579
7.213969716,9.020940787,37,93,29.72,4.032714685
187.7571971,14.03621241,39,87,29.72,6.274737994
263.0191752,15.5226905,39,87,29.72,6.939252059
288.6672668,16.38186209,39,87,29.75,7.323335489
299.7579651,15.77478543,41,81,29.75,7.051948389
271.855133,14.41762766,41,76,29.75,6.445245584
218.0646668,12.53439367,39,81,29.75,5.603366057
97.96667353,10.09216965,41,76,29.78,4.511596044
6.1398201,8.682726711,41,70,29.78,3.881519715
6.837849933,7.872843168,41,70,29.78,3.519469976
53.95262019,9.31109276,41,70,29.78,4.162424008
274.4479624,12.6661033,41,76,29.78,5.662245432
350.1019999,14.69775146,41,76,29.81,6.570471923
387.159434,17.44017233,41,70,29.81,7.796441714
364.3465067,15.63618022,41,76,29.81,6.98998642
380.4619649,16.10214503,41,81,29.81,7.198290984
382.1547953,16.07026126,41,70,29.81,7.184037686
390.0788676,16.66667562,41,70,29.81,7.450658321
426.9759928,18.92620029,41,76,29.81,8.460754553
370.8140971,14.53023027,43,76,29.84,6.495583375
385.8593343,14.75617969,41,76,29.84,6.596591632
379.0047302,13.79578705,41,76,29.84,6.167258422
435.3001404,14.9435837,39,81,29.84,6.680368583
616.2943319,15.41238546,39,81,29.84,6.889941375
750.8727824,15.09080002,39,75,29.87,6.746180057
742.4170329,14.27192314,39,81,29.87,6.380109946
864.6128947,14.3595173,39,81,29.84,6.419267973
1563.880005,17.00881304,39,81,29.84,7.603607178
2098.583008,20.58668057,39,81,29.84,9.203054428
2034.697672,19.84052689,39,81,29.84,8.869494438
1863.420695,19.20260253,39,81,29.84,8.584317207
2292.661336,21.33615866,39,81,29.84,9.538100559
2460.645996,21.95881064,39,75,29.84,9.816450437
2324.536947,21.20185457,41,70,29.87,9.478061358
2034.679362,20.42859645,41,65,29.87,9.132384618
2156.154745,21.14046425,41,61,29.87,9.450617473
2561.195638,23.11397787,41,65,29.87,10.33285554
2391.45166,21.95402136,43,66,29.87,9.814309439
2264.370687,20.95115199,43,61,29.87,9.36598746
2052.717,19.83959676,45,61,29.87,8.869078636
2322.837687,21.09883906,45,57,29.87,9.43200938
2794.545329,23.25685575,45,53,29.87,10.39672756
3208.958008,25.41267442,45,53,29.87,11.36046314
3227.270345,25.84010985,46,50,29.84,11.55154356
3381.009277,26.87425357,46,50,29.84,12.0138464
3598.633301,30.09963107,46,46,29.84,13.45571677
3600.725993,28.8592252,46,40,29.84,12.90120665
3065.921387,25.79888998,46,50,29.81,11.53311666
